"ANO","NIVEL","CODMUNRES","IDHM_A","IDHM_CA","IDHM_CA_M","IDHM_CA_F"
2015,"MUNICIPIO",2209658,NA,0.485,NA,NA
2015,"MUNICIPIO",5219902,NA,0.651,NA,NA
2015,"MUNICIPIO",3304755,NA,0.639,NA,NA
2015,"MUNICIPIO",3161205,NA,0.66,NA,NA
2015,"MUNICIPIO",4318200,NA,0.66,NA,NA
2015,"MUNICIPIO",3161205,NA,0.685,NA,NA
2015,"MUNICIPIO",4318200,NA,0.685,NA,NA
2015,"MUNICIPIO",3161304,NA,0.688,NA,NA
2015,"MUNICIPIO",2110856,NA,0.584,NA,NA
2015,"MUNICIPIO",2929206,NA,0.674,NA,NA
2015,"MUNICIPIO",3161403,NA,0.663,NA,NA
2015,"MUNICIPIO",1101492,NA,0.611,NA,NA
2015,"MUNICIPIO",2110906,NA,0.528,NA,NA
2015,"MUNICIPIO",2411908,NA,0.628,NA,NA
2015,"MUNICIPIO",1507409,NA,0.608,NA,NA
2015,"MUNICIPIO",2209708,NA,0.57,NA,NA
2015,"MUNICIPIO",4216206,NA,0.762,NA,NA
2015,"MUNICIPIO",2929255,NA,0.592,NA,NA
2015,"MUNICIPIO",4318309,NA,0.592,NA,NA
2015,"MUNICIPIO",2929255,NA,0.699,NA,NA
2015,"MUNICIPIO",4318309,NA,0.699,NA,NA
2015,"MUNICIPIO",1303809,NA,0.609,NA,NA
2015,"MUNICIPIO",3204708,NA,0.709,NA,NA
2015,"MUNICIPIO",5007695,NA,0.729,NA,NA
2015,"MUNICIPIO",3161502,NA,0.651,NA,NA
2015,"MUNICIPIO",3161601,NA,0.6,NA,NA
2015,"MUNICIPIO",1507458,NA,0.595,NA,NA
2015,"MUNICIPIO",3161650,NA,0.63,NA,NA
2015,"MUNICIPIO",3304904,NA,0.739,NA,NA
2015,"MUNICIPIO",3161700,NA,0.67,NA,NA
2015,"MUNICIPIO",2312403,NA,0.665,NA,NA
2015,"MUNICIPIO",2412005,NA,0.665,NA,NA
2015,"MUNICIPIO",2312403,NA,0.661,NA,NA
2015,"MUNICIPIO",2412005,NA,0.661,NA,NA
2015,"MUNICIPIO",2209757,NA,0.56,NA,NA
2015,"MUNICIPIO",3161809,NA,0.689,NA,NA
2015,"MUNICIPIO",2209807,NA,0.616,NA,NA
2015,"MUNICIPIO",3161908,NA,0.667,NA,NA
2015,"MUNICIPIO",3125507,NA,0.64,NA,NA
2015,"MUNICIPIO",3162005,NA,0.715,NA,NA
2015,"MUNICIPIO",2929305,NA,0.627,NA,NA
2015,"MUNICIPIO",3162104,NA,0.736,NA,NA
2015,"MUNICIPIO",4318408,NA,0.696,NA,NA
2015,"MUNICIPIO",4124707,NA,0.637,NA,NA
2015,"MUNICIPIO",2613206,NA,0.57,NA,NA
2015,"MUNICIPIO",4124806,NA,0.57,NA,NA
2015,"MUNICIPIO",2613206,NA,0.727,NA,NA
2015,"MUNICIPIO",4124806,NA,0.727,NA,NA
2015,"MUNICIPIO",2111003,NA,0.598,NA,NA
2015,"MUNICIPIO",4216305,NA,0.598,NA,NA
2015,"MUNICIPIO",2111003,NA,0.74,NA,NA
2015,"MUNICIPIO",4216305,NA,0.74,NA,NA
2015,"MUNICIPIO",3162203,NA,0.724,NA,NA
2015,"MUNICIPIO",1400506,NA,0.655,NA,NA
2015,"MUNICIPIO",3305000,NA,0.671,NA,NA
2015,"MUNICIPIO",3549102,NA,0.797,NA,NA
2015,"MUNICIPIO",2209856,NA,0.559,NA,NA
2015,"MUNICIPIO",2209872,NA,0.515,NA,NA
2015,"MUNICIPIO",3162252,NA,0.634,NA,NA
2015,"MUNICIPIO",3162302,NA,0.653,NA,NA
2015,"MUNICIPIO",5220058,NA,0.724,NA,NA
2015,"MUNICIPIO",1507466,NA,0.583,NA,NA
2015,"MUNICIPIO",3162401,NA,0.569,NA,NA
2015,"MUNICIPIO",2209906,NA,0.582,NA,NA
2015,"MUNICIPIO",4318424,NA,0.694,NA,NA
2015,"MUNICIPIO",2209955,NA,0.559,NA,NA
2015,"MUNICIPIO",5220009,NA,0.685,NA,NA
2015,"MUNICIPIO",3549201,NA,0.72,NA,NA
2015,"MUNICIPIO",3162450,NA,0.529,NA,NA
2015,"MUNICIPIO",3549250,NA,0.748,NA,NA
2015,"MUNICIPIO",3305109,NA,0.719,NA,NA
2015,"MUNICIPIO",1507474,NA,0.539,NA,NA
2015,"MUNICIPIO",3162500,NA,0.758,NA,NA
2015,"MUNICIPIO",1507508,NA,0.55,NA,NA
2015,"MUNICIPIO",2209971,NA,0.523,NA,NA
2015,"MUNICIPIO",4124905,NA,0.664,NA,NA
2015,"MUNICIPIO",2514008,NA,0.622,NA,NA
2015,"MUNICIPIO",2111029,NA,0.509,NA,NA
2015,"MUNICIPIO",4216354,NA,0.738,NA,NA
2015,"MUNICIPIO",4125001,NA,0.693,NA,NA
2015,"MUNICIPIO",2312502,NA,0.654,NA,NA
2015,"MUNICIPIO",3162559,NA,0.65,NA,NA
2015,"MUNICIPIO",3162575,NA,0.64,NA,NA
2015,"MUNICIPIO",4216255,NA,0.761,NA,NA
2015,"MUNICIPIO",3162609,NA,0.648,NA,NA
2015,"MUNICIPIO",3162658,NA,0.625,NA,NA
2015,"MUNICIPIO",2111052,NA,0.609,NA,NA
2015,"MUNICIPIO",3162708,NA,0.609,NA,NA
2015,"MUNICIPIO",2111052,NA,0.615,NA,NA
2015,"MUNICIPIO",3162708,NA,0.615,NA,NA
2015,"MUNICIPIO",3549300,NA,0.75,NA,NA
2015,"MUNICIPIO",2210003,NA,0.645,NA,NA
2015,"MUNICIPIO",4318432,NA,0.748,NA,NA
2015,"MUNICIPIO",2500700,NA,0.608,NA,NA
2015,"MUNICIPIO",2412104,NA,0.655,NA,NA
2015,"MUNICIPIO",2111078,NA,0.517,NA,NA
2015,"MUNICIPIO",4216404,NA,0.695,NA,NA
2015,"MUNICIPIO",2514107,NA,0.552,NA,NA
2015,"MUNICIPIO",4125100,NA,0.629,NA,NA
2015,"MUNICIPIO",2111102,NA,0.615,NA,NA
2015,"MUNICIPIO",3162807,NA,0.638,NA,NA
2015,"MUNICIPIO",3162906,NA,0.708,NA,NA
2015,"MUNICIPIO",4216503,NA,0.687,NA,NA
2015,"MUNICIPIO",3549409,NA,0.762,NA,NA
2015,"MUNICIPIO",3162922,NA,0.662,NA,NA
2015,"MUNICIPIO",2613305,NA,0.537,NA,NA
2015,"MUNICIPIO",4318440,NA,0.732,NA,NA
2015,"MUNICIPIO",4125308,NA,0.743,NA,NA
2015,"MUNICIPIO",4125357,NA,0.676,NA,NA
2015,"MUNICIPIO",4125209,NA,0.722,NA,NA
2015,"MUNICIPIO",4216602,NA,0.809,NA,NA
2015,"MUNICIPIO",3162948,NA,0.739,NA,NA
2015,"MUNICIPIO",3549508,NA,0.693,NA,NA
2015,"MUNICIPIO",4125407,NA,0.671,NA,NA
2015,"MUNICIPIO",2613404,NA,0.608,NA,NA
2015,"MUNICIPIO",2514206,NA,0.53,NA,NA
2015,"MUNICIPIO",2708303,NA,0.573,NA,NA
2015,"MUNICIPIO",3162955,NA,0.729,NA,NA
2015,"MUNICIPIO",3163003,NA,0.583,NA,NA
2015,"MUNICIPIO",2708402,NA,0.527,NA,NA
2015,"MUNICIPIO",3163102,NA,0.704,NA,NA
2015,"MUNICIPIO",2929354,NA,0.546,NA,NA
2015,"MUNICIPIO",4318457,NA,0.651,NA,NA
2015,"MUNICIPIO",4125456,NA,0.713,NA,NA
2015,"MUNICIPIO",2514305,NA,0.565,NA,NA
2015,"MUNICIPIO",2514404,NA,0.577,NA,NA
2015,"MUNICIPIO",2412203,NA,0.611,NA,NA
2015,"MUNICIPIO",2514503,NA,0.591,NA,NA
2015,"MUNICIPIO",2514552,NA,0.565,NA,NA
2015,"MUNICIPIO",2111201,NA,0.708,NA,NA
2015,"MUNICIPIO",3305133,NA,0.652,NA,NA
2015,"MUNICIPIO",3163201,NA,0.717,NA,NA
2015,"MUNICIPIO",3549607,NA,0.684,NA,NA
2015,"MUNICIPIO",2613503,NA,0.61,NA,NA
2015,"MUNICIPIO",2514602,NA,0.578,NA,NA
2015,"MUNICIPIO",2514651,NA,0.581,NA,NA
2015,"MUNICIPIO",3204807,NA,0.688,NA,NA
2015,"MUNICIPIO",2412302,NA,0.615,NA,NA
2015,"MUNICIPIO",4216701,NA,0.731,NA,NA
2015,"MUNICIPIO",4216800,NA,0.636,NA,NA
2015,"MUNICIPIO",2210052,NA,0.658,NA,NA
2015,"MUNICIPIO",3163300,NA,0.658,NA,NA
2015,"MUNICIPIO",2210052,NA,0.565,NA,NA
2015,"MUNICIPIO",3163300,NA,0.565,NA,NA
2015,"MUNICIPIO",2613602,NA,0.635,NA,NA
2015,"MUNICIPIO",3163409,NA,0.666,NA,NA
2015,"MUNICIPIO",4318465,NA,0.717,NA,NA
2015,"MUNICIPIO",4318481,NA,0.707,NA,NA
2015,"MUNICIPIO",4318499,NA,0.747,NA,NA
2015,"MUNICIPIO",2929370,NA,0.552,NA,NA
2015,"MUNICIPIO",3163508,NA,0.566,NA,NA
2015,"MUNICIPIO",3163607,NA,0.657,NA,NA
2015,"MUNICIPIO",4318507,NA,0.623,NA,NA
2015,"MUNICIPIO",4318606,NA,0.755,NA,NA
2015,"MUNICIPIO",2210102,NA,0.573,NA,NA
2015,"MUNICIPIO",2210201,NA,0.552,NA,NA
2015,"MUNICIPIO",5107297,NA,0.661,NA,NA
2015,"MUNICIPIO",5107305,NA,0.682,NA,NA
2015,"MUNICIPIO",3549706,NA,0.774,NA,NA
2015,"MUNICIPIO",3549805,NA,0.797,NA,NA
2015,"MUNICIPIO",2514701,NA,0.617,NA,NA
2015,"MUNICIPIO",2412401,NA,0.694,NA,NA
2015,"MUNICIPIO",4318614,NA,0.725,NA,NA
2015,"MUNICIPIO",3305158,NA,0.66,NA,NA
2015,"MUNICIPIO",5107354,NA,0.657,NA,NA
2015,"MUNICIPIO",4318622,NA,0.663,NA,NA
2015,"MUNICIPIO",2111250,NA,0.557,NA,NA
2015,"MUNICIPIO",3549904,NA,0.807,NA,NA
2015,"MUNICIPIO",2514800,NA,0.556,NA,NA
2015,"MUNICIPIO",4125506,NA,0.758,NA,NA
2015,"MUNICIPIO",5107107,NA,0.719,NA,NA
2015,"MUNICIPIO",2514453,NA,0.541,NA,NA
2015,"MUNICIPIO",2210300,NA,0.594,NA,NA
2015,"MUNICIPIO",4318705,NA,0.739,NA,NA
2015,"MUNICIPIO",3163706,NA,0.759,NA,NA
2015,"MUNICIPIO",2613701,NA,0.653,NA,NA
2015,"MUNICIPIO",3549953,NA,0.728,NA,NA
2015,"MUNICIPIO",4216909,NA,0.749,NA,NA
2015,"MUNICIPIO",2210359,NA,0.595,NA,NA
2015,"MUNICIPIO",4318804,NA,0.687,NA,NA
2015,"MUNICIPIO",4217006,NA,0.755,NA,NA
2015,"MUNICIPIO",2111300,NA,0.768,NA,NA
2015,"MUNICIPIO",5220108,NA,0.731,NA,NA
2015,"MUNICIPIO",2312601,NA,0.62,NA,NA
2015,"MUNICIPIO",3550001,NA,0.697,NA,NA
2015,"MUNICIPIO",2210375,NA,0.554,NA,NA
2015,"MUNICIPIO",2708501,NA,0.536,NA,NA
2015,"MUNICIPIO",2111409,NA,0.54,NA,NA
2015,"MUNICIPIO",1400605,NA,0.649,NA,NA
2015,"MUNICIPIO",5220157,NA,0.669,NA,NA
2015,"MUNICIPIO",4318903,NA,0.741,NA,NA
2015,"MUNICIPIO",2514909,NA,0.641,NA,NA
2015,"MUNICIPIO",4125555,NA,0.725,NA,NA
2015,"MUNICIPIO",3550100,NA,0.744,NA,NA
2015,"MUNICIPIO",4319000,NA,0.768,NA,NA
2015,"MUNICIPIO",4217105,NA,0.726,NA,NA
2015,"MUNICIPIO",4319109,NA,0.726,NA,NA
2015,"MUNICIPIO",4217105,NA,0.742,NA,NA
2015,"MUNICIPIO",4319109,NA,0.742,NA,NA
2015,"MUNICIPIO",4319125,NA,0.652,NA,NA
2015,"MUNICIPIO",3204906,NA,0.735,NA,NA
2015,"MUNICIPIO",2111508,NA,0.616,NA,NA
2015,"MUNICIPIO",4125605,NA,0.719,NA,NA
2015,"MUNICIPIO",2412500,NA,0.606,NA,NA
2015,"MUNICIPIO",3550209,NA,0.71,NA,NA
2015,"MUNICIPIO",2210383,NA,0.563,NA,NA
2015,"MUNICIPIO",4217154,NA,0.71,NA,NA
2015,"MUNICIPIO",2929404,NA,0.593,NA,NA
2015,"MUNICIPIO",4319158,NA,0.667,NA,NA
2015,"MUNICIPIO",2515005,NA,0.548,NA,NA
2015,"MUNICIPIO",2807006,NA,0.567,NA,NA
2015,"MUNICIPIO",3163805,NA,0.644,NA,NA
2015,"MUNICIPIO",5220207,NA,0.664,NA,NA
2015,"MUNICIPIO",2210391,NA,0.535,NA,NA
2015,"MUNICIPIO",2412559,NA,0.591,NA,NA
2015,"MUNICIPIO",1507607,NA,0.591,NA,NA
2015,"MUNICIPIO",1100320,NA,0.646,NA,NA
2015,"MUNICIPIO",4125704,NA,0.704,NA,NA
2015,"MUNICIPIO",4217204,NA,0.801,NA,NA
2015,"MUNICIPIO",5220264,NA,0.697,NA,NA
2015,"MUNICIPIO",2210409,NA,0.556,NA,NA
2015,"MUNICIPIO",1720200,NA,0.623,NA,NA
2015,"MUNICIPIO",2708600,NA,0.623,NA,NA
2015,"MUNICIPIO",2708709,NA,0.591,NA,NA
2015,"MUNICIPIO",4319208,NA,0.645,NA,NA
2015,"MUNICIPIO",5220280,NA,0.693,NA,NA
2015,"MUNICIPIO",3550308,NA,0.805,NA,NA
2015,"MUNICIPIO",4319307,NA,0.692,NA,NA
2015,"MUNICIPIO",1303908,NA,0.521,NA,NA
2015,"MUNICIPIO",2412609,NA,0.622,NA,NA
2015,"MUNICIPIO",2412708,NA,0.589,NA,NA
2015,"MUNICIPIO",3550407,NA,0.589,NA,NA
2015,"MUNICIPIO",2412708,NA,0.755,NA,NA
2015,"MUNICIPIO",3550407,NA,0.755,NA,NA
2015,"MUNICIPIO",2111532,NA,0.605,NA,NA
2015,"MUNICIPIO",3305208,NA,0.712,NA,NA
2015,"MUNICIPIO",5107404,NA,0.66,NA,NA
2015,"MUNICIPIO",4319356,NA,0.739,NA,NA
2015,"MUNICIPIO",3163904,NA,0.674,NA,NA
2015,"MUNICIPIO",4319364,NA,0.664,NA,NA
2015,"MUNICIPIO",4217253,NA,0.734,NA,NA
2015,"MUNICIPIO",4319372,NA,0.763,NA,NA
2015,"MUNICIPIO",4125753,NA,0.683,NA,NA
2015,"MUNICIPIO",4125803,NA,0.717,NA,NA
2015,"MUNICIPIO",4125902,NA,0.704,NA,NA
2015,"MUNICIPIO",2210508,NA,0.595,NA,NA
2015,"MUNICIPIO",3164100,NA,0.622,NA,NA
2015,"MUNICIPIO",4319406,NA,0.709,NA,NA
2015,"MUNICIPIO",3550506,NA,0.703,NA,NA
2015,"MUNICIPIO",2111573,NA,0.6,NA,NA
2015,"MUNICIPIO",3164001,NA,0.659,NA,NA
2015,"MUNICIPIO",2412807,NA,0.611,NA,NA
2015,"MUNICIPIO",2111607,NA,0.61,NA,NA
2015,"MUNICIPIO",2111631,NA,0.516,NA,NA
2015,"MUNICIPIO",2210607,NA,0.661,NA,NA
2015,"MUNICIPIO",2111672,NA,0.516,NA,NA
2015,"MUNICIPIO",3164209,NA,0.64,NA,NA
2015,"MUNICIPIO",3550605,NA,0.768,NA,NA
2015,"MUNICIPIO",3164308,NA,0.672,NA,NA
2015,"MUNICIPIO",3204955,NA,0.7,NA,NA
2015,"MUNICIPIO",1720259,NA,0.605,NA,NA
2015,"MUNICIPIO",2708808,NA,0.549,NA,NA
2015,"MUNICIPIO",3550704,NA,0.549,NA,NA
2015,"MUNICIPIO",2708808,NA,0.772,NA,NA
2015,"MUNICIPIO",3550704,NA,0.772,NA,NA
2015,"MUNICIPIO",4126009,NA,0.715,NA,NA
2015,"MUNICIPIO",3164407,NA,0.692,NA,NA
2015,"MUNICIPIO",1507706,NA,0.558,NA,NA
2015,"MUNICIPIO",3550803,NA,0.701,NA,NA
2015,"MUNICIPIO",3164431,NA,0.66,NA,NA
2015,"MUNICIPIO",2515104,NA,0.594,NA,NA
2015,"MUNICIPIO",3305307,NA,0.646,NA,NA
2015,"MUNICIPIO",3164472,NA,0.607,NA,NA
2015,"MUNICIPIO",4319505,NA,0.739,NA,NA
2015,"MUNICIPIO",3164506,NA,0.581,NA,NA
2015,"MUNICIPIO",3164605,NA,0.626,NA,NA
2015,"MUNICIPIO",3164704,NA,0.722,NA,NA
2015,"MUNICIPIO",2929503,NA,0.657,NA,NA
2015,"MUNICIPIO",3164803,NA,0.632,NA,NA
2015,"MUNICIPIO",3164902,NA,0.676,NA,NA
2015,"MUNICIPIO",1720309,NA,0.573,NA,NA
2015,"MUNICIPIO",1303957,NA,0.577,NA,NA
2015,"MUNICIPIO",2515203,NA,0.581,NA,NA
2015,"MUNICIPIO",4319604,NA,0.708,NA,NA
2015,"MUNICIPIO",3550902,NA,0.72,NA,NA
2015,"MUNICIPIO",5220405,NA,0.72,NA,NA
2015,"MUNICIPIO",3550902,NA,0.766,NA,NA
2015,"MUNICIPIO",5220405,NA,0.766,NA,NA
2015,"MUNICIPIO",3165206,NA,0.667,NA,NA
2015,"MUNICIPIO",3165008,NA,0.662,NA,NA
2015,"MUNICIPIO",3165107,NA,0.7,NA,NA
2015,"MUNICIPIO",2412906,NA,0.725,NA,NA
2015,"MUNICIPIO",4126108,NA,0.725,NA,NA
2015,"MUNICIPIO",2412906,NA,0.585,NA,NA
2015,"MUNICIPIO",4126108,NA,0.585,NA,NA
2015,"MUNICIPIO",4319703,NA,0.72,NA,NA
2015,"MUNICIPIO",4319711,NA,0.764,NA,NA
2015,"MUNICIPIO",1720499,NA,0.643,NA,NA
2015,"MUNICIPIO",4319737,NA,0.642,NA,NA
2015,"MUNICIPIO",4319752,NA,0.754,NA,NA
2015,"MUNICIPIO",2413003,NA,0.642,NA,NA
2015,"MUNICIPIO",3551009,NA,0.642,NA,NA
2015,"MUNICIPIO",2413003,NA,0.768,NA,NA
2015,"MUNICIPIO",3551009,NA,0.768,NA,NA
2015,"MUNICIPIO",3165305,NA,0.715,NA,NA
2015,"MUNICIPIO",4319802,NA,0.685,NA,NA
2015,"MUNICIPIO",2111706,NA,0.592,NA,NA
2015,"MUNICIPIO",2613800,NA,0.592,NA,NA
2015,"MUNICIPIO",2111706,NA,0.549,NA,NA
2015,"MUNICIPIO",2613800,NA,0.549,NA,NA
2015,"MUNICIPIO",2515302,NA,0.569,NA,NA
2015,"MUNICIPIO",2929602,NA,0.614,NA,NA
2015,"MUNICIPIO",5107875,NA,0.732,NA,NA
2015,"MUNICIPIO",4319901,NA,0.711,NA,NA
2015,"MUNICIPIO",4126207,NA,0.655,NA,NA
2015,"MUNICIPIO",1507755,NA,0.59,NA,NA
2015,"MUNICIPIO",3305406,NA,0.59,NA,NA
2015,"MUNICIPIO",1507755,NA,0.675,NA,NA
2015,"MUNICIPIO",3305406,NA,0.675,NA,NA
2015,"MUNICIPIO",4320008,NA,0.726,NA,NA
2015,"MUNICIPIO",3165404,NA,0.68,NA,NA
2015,"MUNICIPIO",3305505,NA,0.709,NA,NA
2015,"MUNICIPIO",4126256,NA,0.695,NA,NA
2015,"MUNICIPIO",4320107,NA,0.695,NA,NA
2015,"MUNICIPIO",4126256,NA,0.777,NA,NA
2015,"MUNICIPIO",4320107,NA,0.777,NA,NA
2015,"MUNICIPIO",3551108,NA,0.707,NA,NA
2015,"MUNICIPIO",3165503,NA,0.636,NA,NA
2015,"MUNICIPIO",3551207,NA,0.688,NA,NA
2015,"MUNICIPIO",3165537,NA,0.734,NA,NA
2015,"MUNICIPIO",2929701,NA,0.527,NA,NA
2015,"MUNICIPIO",2708907,NA,0.66,NA,NA
2015,"MUNICIPIO",2111722,NA,0.493,NA,NA
2015,"MUNICIPIO",2929750,NA,0.617,NA,NA
2015,"MUNICIPIO",4126272,NA,0.699,NA,NA
2015,"MUNICIPIO",4217303,NA,0.755,NA,NA
2015,"MUNICIPIO",2929800,NA,0.549,NA,NA
2015,"MUNICIPIO",4217402,NA,0.769,NA,NA
2015,"MUNICIPIO",2929909,NA,0.635,NA,NA
2015,"MUNICIPIO",4217501,NA,0.779,NA,NA
2015,"MUNICIPIO",3551306,NA,0.773,NA,NA
2015,"MUNICIPIO",2210623,NA,0.536,NA,NA
2015,"MUNICIPIO",2930006,NA,0.615,NA,NA
2015,"MUNICIPIO",2210631,NA,0.562,NA,NA
2015,"MUNICIPIO",4320206,NA,0.723,NA,NA
2015,"MUNICIPIO",4320230,NA,0.712,NA,NA
2015,"MUNICIPIO",4320263,NA,0.659,NA,NA
2015,"MUNICIPIO",4320305,NA,0.777,NA,NA
2015,"MUNICIPIO",5007802,NA,0.682,NA,NA
2015,"MUNICIPIO",3165560,NA,0.654,NA,NA
2015,"MUNICIPIO",1200500,NA,0.603,NA,NA
2015,"MUNICIPIO",2111748,NA,0.538,NA,NA
2015,"MUNICIPIO",3165578,NA,0.661,NA,NA
2015,"MUNICIPIO",5220454,NA,0.701,NA,NA
2015,"MUNICIPIO",3165602,NA,0.674,NA,NA
2015,"MUNICIPIO",2413102,NA,0.583,NA,NA
2015,"MUNICIPIO",3165701,NA,0.644,NA,NA
2015,"MUNICIPIO",2413201,NA,0.57,NA,NA
2015,"MUNICIPIO",1200450,NA,0.64,NA,NA
2015,"MUNICIPIO",3165800,NA,0.684,NA,NA
2015,"MUNICIPIO",1507805,NA,0.514,NA,NA
2015,"MUNICIPIO",2111763,NA,0.602,NA,NA
2015,"MUNICIPIO",3165909,NA,0.62,NA,NA
2015,"MUNICIPIO",2312700,NA,0.619,NA,NA
2015,"MUNICIPIO",2708956,NA,0.518,NA,NA
2015,"MUNICIPIO",2312809,NA,0.603,NA,NA
2015,"MUNICIPIO",4320321,NA,0.693,NA,NA
2015,"MUNICIPIO",4126306,NA,0.663,NA,NA
2015,"MUNICIPIO",2930105,NA,0.666,NA,NA
2015,"MUNICIPIO",3166006,NA,0.631,NA,NA
2015,"MUNICIPIO",3166105,NA,0.565,NA,NA
2015,"MUNICIPIO",3166204,NA,0.626,NA,NA
2015,"MUNICIPIO",4320354,NA,0.671,NA,NA
2015,"MUNICIPIO",2930204,NA,0.585,NA,NA
2015,"MUNICIPIO",4320404,NA,0.76,NA,NA
2015,"MUNICIPIO",3166303,NA,0.56,NA,NA
2015,"MUNICIPIO",2515401,NA,0.555,NA,NA
2015,"MUNICIPIO",1101500,NA,0.598,NA,NA
2015,"MUNICIPIO",4320453,NA,0.652,NA,NA
2015,"MUNICIPIO",3166402,NA,0.66,NA,NA
2015,"MUNICIPIO",3305554,NA,0.713,NA,NA
2015,"MUNICIPIO",3205002,NA,0.739,NA,NA
2015,"MUNICIPIO",4217550,NA,0.773,NA,NA
2015,"MUNICIPIO",3551405,NA,0.686,NA,NA
2015,"MUNICIPIO",3166501,NA,0.557,NA,NA
2015,"MUNICIPIO",2515500,NA,0.628,NA,NA
2015,"MUNICIPIO",2515609,NA,0.626,NA,NA
2015,"MUNICIPIO",3166600,NA,0.677,NA,NA
2015,"MUNICIPIO",2413300,NA,0.582,NA,NA
2015,"MUNICIPIO",2413359,NA,0.614,NA,NA
2015,"MUNICIPIO",1600055,NA,0.709,NA,NA
2015,"MUNICIPIO",2930154,NA,0.595,NA,NA
2015,"MUNICIPIO",3166808,NA,0.696,NA,NA
2015,"MUNICIPIO",3166709,NA,0.651,NA,NA
2015,"MUNICIPIO",2930303,NA,0.608,NA,NA
2015,"MUNICIPIO",2515708,NA,0.586,NA,NA
2015,"MUNICIPIO",3551603,NA,0.767,NA,NA
2015,"MUNICIPIO",2413409,NA,0.597,NA,NA
2015,"MUNICIPIO",5107883,NA,0.664,NA,NA
2015,"MUNICIPIO",2930402,NA,0.566,NA,NA
2015,"MUNICIPIO",2515807,NA,0.57,NA,NA
2015,"MUNICIPIO",2613909,NA,0.661,NA,NA
2015,"MUNICIPIO",3551504,NA,0.729,NA,NA
2015,"MUNICIPIO",3166907,NA,0.677,NA,NA
2015,"MUNICIPIO",2111789,NA,0.519,NA,NA
2015,"MUNICIPIO",5220504,NA,0.681,NA,NA
2015,"MUNICIPIO",3166956,NA,0.633,NA,NA
2015,"MUNICIPIO",4126355,NA,0.762,NA,NA
2015,"MUNICIPIO",3167004,NA,0.643,NA,NA
2015,"MUNICIPIO",2515906,NA,0.547,NA,NA
2015,"MUNICIPIO",2413508,NA,0.634,NA,NA
2015,"MUNICIPIO",2930501,NA,0.634,NA,NA
2015,"MUNICIPIO",2413508,NA,0.592,NA,NA
2015,"MUNICIPIO",2930501,NA,0.592,NA,NA
2015,"MUNICIPIO",2413557,NA,0.598,NA,NA
2015,"MUNICIPIO",2614006,NA,0.595,NA,NA
2015,"MUNICIPIO",3167103,NA,0.656,NA,NA
2015,"MUNICIPIO",2930600,NA,0.59,NA,NA
2015,"MUNICIPIO",4126405,NA,0.725,NA,NA
2015,"MUNICIPIO",2614105,NA,0.613,NA,NA
2015,"MUNICIPIO",4126504,NA,0.723,NA,NA
2015,"MUNICIPIO",4320503,NA,0.751,NA,NA
2015,"MUNICIPIO",4320552,NA,0.689,NA,NA
2015,"MUNICIPIO",2515930,NA,0.621,NA,NA
2015,"MUNICIPIO",3551702,NA,0.621,NA,NA
2015,"MUNICIPIO",2515930,NA,0.761,NA,NA
2015,"MUNICIPIO",3551702,NA,0.761,NA,NA
2015,"MUNICIPIO",3551801,NA,0.673,NA,NA
2015,"MUNICIPIO",4320578,NA,0.683,NA,NA
2015,"MUNICIPIO",3167202,NA,0.76,NA,NA
2015,"MUNICIPIO",5007703,NA,0.614,NA,NA
2015,"MUNICIPIO",3165552,NA,0.542,NA,NA
2015,"MUNICIPIO",4320602,NA,0.752,NA,NA
2015,"MUNICIPIO",2413607,NA,0.604,NA,NA
2015,"MUNICIPIO",3551900,NA,0.715,NA,NA
2015,"MUNICIPIO",4217600,NA,0.774,NA,NA
2015,"MUNICIPIO",5007901,NA,0.686,NA,NA
2015,"MUNICIPIO",2210656,NA,0.581,NA,NA
2015,"MUNICIPIO",3305604,NA,0.654,NA,NA
2015,"MUNICIPIO",5220603,NA,0.709,NA,NA
2015,"MUNICIPIO",1720655,NA,0.675,NA,NA
2015,"MUNICIPIO",4320651,NA,0.742,NA,NA
2015,"MUNICIPIO",3167301,NA,0.652,NA,NA
2015,"MUNICIPIO",3552007,NA,0.678,NA,NA
2015,"MUNICIPIO",1304005,NA,0.632,NA,NA
2015,"MUNICIPIO",3167400,NA,0.699,NA,NA
2015,"MUNICIPIO",2807105,NA,0.604,NA,NA
2015,"MUNICIPIO",3167509,NA,0.638,NA,NA
2015,"MUNICIPIO",2210706,NA,0.575,NA,NA
2015,"MUNICIPIO",2930709,NA,0.675,NA,NA
2015,"MUNICIPIO",5220686,NA,0.645,NA,NA
2015,"MUNICIPIO",3167608,NA,0.632,NA,NA
2015,"MUNICIPIO",2210805,NA,0.627,NA,NA
2015,"MUNICIPIO",4320677,NA,0.631,NA,NA
2015,"MUNICIPIO",5107909,NA,0.754,NA,NA
2015,"MUNICIPIO",4126603,NA,0.704,NA,NA
2015,"MUNICIPIO",2614204,NA,0.597,NA,NA
2015,"MUNICIPIO",2807204,NA,0.609,NA,NA
2015,"MUNICIPIO",5220702,NA,0.617,NA,NA
2015,"MUNICIPIO",2930758,NA,0.564,NA,NA
2015,"MUNICIPIO",2930766,NA,0.533,NA,NA
2015,"MUNICIPIO",2111805,NA,0.564,NA,NA
2015,"MUNICIPIO",2413706,NA,0.564,NA,NA
2015,"MUNICIPIO",2111805,NA,0.572,NA,NA
